movie_key,title,directors,stars,genre,runtime,grade,synopsis,violence_per,violence,nudity,word,alcohol
tt10451914,Outside the Wire,Mikael Håfström,Anthony Mackie Damson Idris Enzo Cilenti Emily Beecham,Action/ Adventure/ Fantasy,114,R,In the near future/ a drone pilot sent into a war zone finds himself paired with a top-secret android officer on a mission to stop a nuclear attack.,71.84%,3,3,1,no alcohol or smoking
tt9620292,Promising Young Woman,Emerald Fennell,Carey Mulligan Bo Burnham Alison Brie Clancy Brown,Crime/ Drama/ Thriller,113,15,A young woman/ traumatized by a tragic event in her past/ seeks out vengeance against those who crossed her path.,74.44%,0,3,0,drinking
tt9130508,Cherry,None,None,Crime/ Drama,,R,Directors:Anthony Russo/ Joe Russo|     Stars:Tom Holland/ Ciara Bravo/ Jack Reynor/ Forrest Goodluck,53.69%,0,0,0,no alcohol or smoking
tt10612922,One Night in Miami,Regina King,Kingsley Ben-Adir Eli Goree Aldis Hodge Leslie Odom Jr.,Drama,114,R,A fictional account of one incredible night where icons Muhammad Ali/ Malcolm X/ Sam Cooke/ and Jim Brown gathered discussing their roles in the Civil Rights Movement and cultural upheaval of the 60s.,73.34%,0,3,0,smoking and drinking
tt11161474,Pieces of a Woman,Kornél Mundruczó,Vanessa Kirby Shia LaBeouf Ellen Burstyn Iliza Shlesinger,Drama,126,R,When a young mother's home birth ends in unfathomable tragedy/ she begins a year-long odyssey of mourning that fractures relationships with loved ones in this deeply personal story of a woman learning to live alongside her loss.,71.74%,0,0,0,smoking and drinking
tt13061914,Locked Down,Doug Liman,Chiwetel Ejiofor Anne Hathaway Sonic Dulé Hill,Comedy/ Crime/ Romance,118,R,A couple attempts a high-risk/ high-stakes jewelry heist at a department store.,53.69%,0,3,0,smoking and drinking
tt6571548,The White Tiger,Ramin Bahrani,Adarsh Gourav Rajkummar Rao Priyanka Chopra Vedant Sinha,Crime/ Drama,125,R,An ambitious Indian driver uses his wit and cunning to escape from poverty and rise to the top. An epic journey based on the New York Times bestseller.,74.24%,3,1,0,smoking and drinking
tt9016974,Synchronic,Justin Benson Aaron Moorhead,Anthony Mackie Jamie Dornan Katie Aselton Ally Ioannides,Drama/ Horror/ Sci-Fi,102,R,Two New Orleans paramedics' lives are ripped apart after they encounter a series of horrific deaths linked to a designer drug with bizarre/ otherworldly effects.,53.69%,0,3,0,no alcohol or smoking
tt9686708,The King of Staten Island,Judd Apatow,Pete Davidson Bel Powley Ricky Velez Lou Wilson,Comedy/ Drama,136,R,Scott has been a case of arrested development since his firefighter dad died. He spends his days smoking weed and dreaming of being a tattoo artist until events force him to grapple with his grief and take his first steps forward in life.,77.41%,3,3,5,smoking and drinking
tt9794630,Hour of Lead,Peter Facinelli,Anne Heche Thomas Jane Jason Patric Alex Haydon,Action/ Mystery/ Thriller,95,R,Story of a husband and wife that will stop at nothing to find their missing daughter/ who disappeared on a family camping trip. When the police don't catch any leads/ the duo take over.,74.20%,3,3,0,drinking
tt10016180,The Little Things,John Lee Hancock,Denzel Washington Rami Malek Jared Leto Chris Bauer,Crime/ Drama/ Thriller,127,R,Two cops track down a serial killer.,72.63%,3,3,0,no alcohol or smoking
tt9770150,Nomadland,Chloé Zhao,Frances McDormand David Strathairn Linda May Gay DeForest,Drama,108,R,After losing everything in the Great Recession/ a woman embarks on a journey through the American West/ living as a van-dwelling modern-day nomad.,76.46%,0,3,2,smoking and drinking
tt9608818,The Friend,Gabriela Cowperthwaite,Jason Segel Isabella Kai Violet McGraw Casey Affleck,Drama,124,R,After receiving life-altering news/ a couple finds unexpected support from their best friend/ who puts his own life on hold and moves into their family home/ bringing an impact much greater and more profound than anyone could have imagined,53.69%,0,0,2,drinking
tt9893250,I Care a Lot,J Blakeson,Rosamund Pike Peter Dinklage Eiza González Dianne Wiest,Comedy/ Crime/ Thriller,118,R,A crooked legal guardian who drains the savings of her elderly wards meets her match when a woman she tries to swindle turns out to be more than she first appears.,53.69%,0,0,0,no alcohol or smoking
tt5363618,Sound of Metal,Darius Marder,Riz Ahmed Olivia Cooke Paul Raci Lauren Ridloff,Drama/ Music,120,R,A heavy-metal drummer's life is thrown into freefall when he begins to lose his hearing.,72.84%,0,3,0,smoking and drinking
tt8367814,The Gentlemen,Guy Ritchie,Matthew McConaughey Charlie Hunnam Michelle Dockery Jeremy Strong,Action/ Comedy/ Crime,113,18,An American expat tries to sell off his highly profitable marijuana empire in London/ triggering plots/ schemes/ bribery and blackmail in an attempt to steal his domain out from under him.,81.74%,1,0,2,smoking and drinking
tt6751668,Gisaengchung,Bong Joon Ho,Kang-ho Song Lee Sun-kyun Cho Yeo-jeong Choi Woo-sik,Comedy/ Drama/ Thriller,132,15,Greed and class discrimination threaten the newly formed symbiotic relationship between the wealthy Park family and the destitute Kim clan.,76.19%,3,3,7,smoking and drinking
tt0993846,The Wolf of Wall Street,Martin Scorsese,Leonardo DiCaprio Jonah Hill Margot Robbie Matthew McConaughey,Biography/ Crime/ Drama,180,18,Based on the true story of Jordan Belfort/ from his rise to a wealthy stock-broker living the high life to his fall involving crime/ corruption and the federal government.,80.09%,3,3,5,smoking and drinking
tt9691136,Shadow in the Cloud,Roseanne Liang,Chloë Grace Moretz Nick Robinson Beulah Koale Taylor John Smith,Action/ Horror/ War,83,R,A female WWII pilot traveling with top secret documents on a B-17 Flying Fortress encounters an evil presence on board the flight.,53.69%,0,3,1,no alcohol or smoking
tt0111161,The Shawshank Redemption,Frank Darabont,Tim Robbins Morgan Freeman Bob Gunton William Sadler,Drama,142,15,Two imprisoned men bond over a number of years/ finding solace and eventual redemption through acts of common decency.,80.89%,3,3,6,smoking and drinking
tt7131622,Once Upon a Time... in Hollywood,Quentin Tarantino,Leonardo DiCaprio Brad Pitt Margot Robbie Emile Hirsch,Comedy/ Drama,161,18,A faded television actor and his stunt double strive to achieve fame and success in the final years of Hollywood's Golden Age in 1969 Los Angeles.,80.03%,3,3,5,smoking and drinking
tt1070874,The Trial of the Chicago 7,Aaron Sorkin,Eddie Redmayne Alex Sharp Sacha Baron Cohen Jeremy Strong,Drama/ History/ Thriller,129,18,The story of 7 people on trial stemming from various charges surrounding the uprising at the 1968 Democratic National Convention in Chicago/ Illinois.,76.97%,3,0,1,smoking and drinking
tt0068646,Daeboo,Francis Ford Coppola,Marlon Brando Al Pacino James Caan Diane Keaton,Crime/ Drama,175,18,An organized crime dynasty's aging patriarch transfers control of his clandestine empire to his reluctant son.,81.45%,3,3,4,smoking and drinking
tt8579674,1917,Sam Mendes,Dean-Charles Chapman George MacKay Daniel Mays Colin Firth,Drama/ Thriller/ War,119,15,April 6th/ 1917. As a regiment assembles to wage war deep in enemy territory/ two soldiers are assigned to race against time and deliver a message that will stop 1/600 men from walking straight into a deadly trap.,81.21%,3,3,4,smoking and drinking
tt7395114,The Devil All the Time,Antonio Campos,Donald Ray Pollock Bill Skarsgård Tom Holland Michael Banks Repeta,Crime/ Drama/ Thriller,138,18,Sinister characters converge around a young man devoted to protecting those he loves in a postwar backwoods town teeming with corruption and brutality.,80.41%,1,3,5,smoking and drinking
tt12676326,Malcolm & Marie,Sam Levinson,John David Washington Zendaya,Drama/ Romance,106,R,A director and his girlfriend's relationship is tested after they return home from his movie premiere and await critics' responses.,53.69%,0,0,0,no alcohol or smoking
tt10195452,American Skin,Nate Parker,Omari Hardwick Theo Rossi Beau Knapp Jahir Acosta,Drama,89,R,A Marine veteran working as a school janitor tries to mend his relationship with his son after a divorce. When his son is killed by a police officer found innocent without standing trial/ he takes matters into his own hands.,53.69%,0,0,0,no alcohol or smoking
tt0083929,Fast Times at Ridgemont High,Amy Heckerling,Sean Penn Jennifer Jason Leigh Judge Reinhold Robert Romanus,Comedy/ Drama,90,None,A group of Southern California high school students are enjoying their most important subjects: sex/ drugs/ and rock n' roll.,76.54%,0,3,3,smoking and drinking
tt10362466,After We Collided,Roger Kumble,Josephine Langford Hero Fiennes Tiffin Dylan Sprouse Louise Lombard,Drama/ Romance,105,15,Based on the 2014 romance novel of the same name/ this follows the love life of two young adults.,71.77%,0,3,4,drinking
tt7286456,Joker,Todd Phillips,Joaquin Phoenix Robert De Niro Zazie Beetz Frances Conroy,Crime/ Drama/ Thriller,122,15,In Gotham City/ mentally troubled comedian Arthur Fleck is disregarded and mistreated by society. He then embarks on a downward spiral of revolution and bloody crime. This path brings him face-to-face with his alter-ego: the Joker.,78.22%,3,3,4,smoking and drinking
tt8829830,Fatale,Deon Taylor,Hilary Swank Michael Ealy Mike Colter Damaris Lewis,Thriller,102,R,After a one-night stand/ a successful married man finds himself entangled in a cunning police detective's latest investigation.,53.69%,0,0,0,no alcohol or smoking
tt0099685,Goodfellas,Martin Scorsese,Robert De Niro Ray Liotta Joe Pesci Lorraine Bracco,Biography/ Crime/ Drama,146,18,The story of Henry Hill and his life in the mob/ covering his relationship with his wife Karen Hill and his mob partners Jimmy Conway and Tommy DeVito in the Italian-American crime syndicate.,81.22%,3,3,3,smoking and drinking
tt9784798,Judas and the Black Messiah,,,Biography/ Drama/ History,126,R,Director:Shaka King|     Stars:Daniel Kaluuya/ LaKeith Stanfield/ Jesse Plemons/ Martin Sheen,53.69%,0,0,0,no alcohol or smoking
tt0361748,Inglourious Basterds,Quentin Tarantino,Brad Pitt Diane Kruger Eli Roth Mélanie Laurent,Adventure/ Drama/ War,153,18,In Nazi-occupied France during World War II/ a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.,82.13%,3,1,6,smoking and drinking
tt0110912,Pulp Fiction,Quentin Tarantino,John Travolta Uma Thurman Samuel L. Jackson Bruce Willis,Crime/ Drama,154,18,The lives of two mob hitmen/ a boxer/ a gangster and his wife/ and a pair of diner bandits intertwine in four tales of violence and redemption.,81.14%,3,3,6,smoking and drinking
tt6394270,Bombshell,Jay Roach,Charlize Theron Nicole Kidman Margot Robbie John Lithgow,Biography/ Drama,109,15,A group of women take on Fox News head Roger Ailes and the toxic atmosphere he presided over at the network.,70.65%,0,1,0,smoking and drinking
tt1675434,The Intouchables,Olivier Nakache Éric Toledano,François Cluzet Omar Sy Anne Le Ny Audrey Fleurot,Biography/ Comedy/ Drama,112,12,After he becomes a quadriplegic from a paragliding accident/ an aristocrat hires a young man from the projects to be his caregiver.,70.63%,0,3,3,smoking and drinking
tt10618286,Mank,David Fincher,Gary Oldman Amanda Seyfried Lily Collins Tom Pelphrey,Biography/ Comedy/ Drama,131,R,1930's Hollywood is reevaluated through the eyes of scathing social critic and alcoholic screenwriter Herman J. Mankiewicz as he races to finish the screenplay of Citizen Kane (1941).,72.50%,0,0,0,smoking and drinking
tt0407887,The Departed,Martin Scorsese,Leonardo DiCaprio Matt Damon Jack Nicholson Mark Wahlberg,Crime/ Drama/ Thriller,151,15,An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,83.08%,3,3,5,drinking
tt9484998,Palm Springs,Max Barbakow,Andy Samberg Cristin Milioti J.K. Simmons Peter Gallagher,Comedy/ Fantasy/ Mystery,90,R,When carefree Nyles and reluctant maid of honor Sarah have a chance encounter at a Palm Springs wedding/ things get complicated as they are unable to escape the venue/ themselves/ or each other.,78.91%,3,3,0,drinking
tt10514222,Ma Rainey's Black Bottom,George C. Wolfe,Viola Davis Chadwick Boseman Glynn Turman Colman Domingo,Drama/ Music,94,R,"During a recording session/ tensions rise between Ma Rainey/ her ambitious horn player and the white management determined to control the uncontrollable ""Mother of the Blues"".",74.17%,1,3,1,smoking
tt8046498,Don't Tell a Soul,Alex McAulay,Fionn Whitehead Jack Dylan Grazer Mena Suvari Rainn Wilson,Drama/ Thriller,83,R,Two thieving teenage brothers/ stealing money to help their sick mom/ match wits with a troubled security guard stuck at the bottom of a forgotten well.,73.63%,3,3,1,smoking
tt8784956,Ava,Tate Taylor,Jessica Chastain John Malkovich Common Geena Davis,Action/ Crime/ Drama,96,15,Ava is a deadly assassin who works for a black ops organization/ traveling the globe specializing in high profile hits. When a job goes dangerously wrong she is forced to fight for her own survival.,74.79%,3,0,0,no alcohol or smoking
tt1856101,Blade Runner 2049,Denis Villeneuve,Harrison Ford Ryan Gosling Ana de Armas Dave Bautista,Action/ Drama/ Mystery,164,15,Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard/ who's been missing for thirty years.,81.79%,3,3,2,smoking and drinking
tt8772262,Midsommar,Ari Aster,Florence Pugh Jack Reynor Vilhelm Blomgren William Jackson Harper,Drama/ Horror/ Mystery,148,18,A couple travels to Northern Europe to visit a rural hometown's fabled Swedish mid-summer festival. What begins as an idyllic retreat quickly devolves into an increasingly violent and bizarre competition at the hands of a pagan cult.,79.27%,3,3,3,drinking
tt0133093,The Matrix,Lana Wachowski Lilly Wachowski,Keanu Reeves Laurence Fishburne Carrie-Anne Moss Hugo Weaving,Action/ Sci-Fi,136,12,When a beautiful stranger leads computer hacker Neo to a forbidding underworld/ he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence.,80.09%,3,3,6,smoking and drinking
tt2312718,Homefront,Gary Fleder,Jason Statham James Franco Winona Ryder Kate Bosworth,Action/ Crime/ Thriller,100,18,A former DEA agent moves his family to a quiet town/ where he soon tangles with a local meth druglord.,81.95%,3,3,7,smoking and drinking
tt1568346,The Girl with the Dragon Tattoo,David Fincher,Daniel Craig Rooney Mara Christopher Plummer Stellan Skarsgård,Crime/ Drama/ Mystery,158,18,Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for forty years by Lisbeth Salander/ a young computer hacker.,81.04%,3,3,1,smoking and drinking
tt1706620,Seolgungnyeolcha,Bong Joon Ho,Chris Evans Jamie Bell Tilda Swinton Ed Harris,Action/ Drama/ Sci-Fi,126,15,In a future where a failed climate-change experiment has killed all life except for the lucky few who boarded the Snowpiercer/ a train that travels around the globe/ a new class system emerges.,77.71%,3,0,8,drinking
tt9738716,The World to Come,Mona Fastvold,Katherine Waterston Vanessa Kirby Christopher Abbott Casey Affleck,Drama,98,R,Somewhere along the mid-19th century American East Coast frontier/ two neighboring couples battle hardship and isolation/ witnessed by a splendid yet testing landscape/ challenging them both physically and psychologically.,53.69%,0,0,0,no alcohol or smoking
tt10451914,The Invisible Man,Leigh Whannell,Elisabeth Moss Oliver Jackson-Cohen Harriet Dyer Aldis Hodge,Drama/ Horror/ Mystery,124,15,When Cecilia's abusive ex takes his own life and leaves her his fortune/ she suspects his death was a hoax. As a series of coincidences turn lethal/ Cecilia works to prove that she is being hunted by someone nobody can see.,80.84%,3,3,1,drinking
tt9620292,Mad Max: Fury Road,George Miller,Tom Hardy Charlize Theron Nicholas Hoult Zoë Kravitz,Action/ Adventure/ Sci-Fi,120,15,In a post-apocalyptic wasteland/ a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners/ a psychotic worshiper/ and a drifter named Max.,79.00%,3,3,2,drinking
tt9130508,Gone Girl,David Fincher,Ben Affleck Rosamund Pike Neil Patrick Harris Tyler Perry,Drama/ Mystery/ Thriller,149,18,With his wife's disappearance having become the focus of an intense media circus/ a man sees the spotlight turned on him when it's suspected that he may not be innocent.,67.57%,0,3,5,drinking
tt10612922,The VVitch: A New-England Folktale,Robert Eggers,Anya Taylor-Joy Ralph Ineson Kate Dickie Julian Richings,Drama/ Horror/ Mystery,92,15,A family in 1630s New England is torn apart by the forces of witchcraft/ black magic/ and possession.,75.02%,3,3,3,no alcohol or smoking
tt11161474,Wrong Turn,Mike P. Nelson,Matthew Modine Emma Dumont Charlotte Vega Daisy Head,Horror/ Thriller,109,R,Friends hiking the Appalachian Trail are confronted by 'The Foundation'/ a community of people who have lived in the mountains for hundreds of years.,77.95%,3,3,0,drinking
tt13061914,Call Me by Your Name,Luca Guadagnino,Armie Hammer Timothée Chalamet Michael Stuhlbarg Amira Casar,Drama/ Romance,132,18,In 1980s Italy/ romance blossoms between a seventeen-year-old student and the older man hired as his father's research assistant.,72.53%,3,3,0,smoking and drinking
tt6571548,Fight Club,David Fincher,Brad Pitt Edward Norton Meat Loaf Zach Grenier,Drama,139,18,An insomniac office worker and a devil-may-care soapmaker form an underground fight club that evolves into something much/ much more.,80.56%,1,3,0,smoking and drinking
tt9016974,Saving Private Ryan,Steven Spielberg,Tom Hanks Matt Damon Tom Sizemore Edward Burns,Drama/ War,169,15,Following the Normandy Landings/ a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.,80.78%,3,0,6,smoking
tt9686708,Redemption Day,Hicham Hajji,Gary Dourdan Serinda Swan Andy Garcia Brice Bexter,Action/ Thriller,99,R,When the love of his life is kidnapped and held for ransom by terrorists/ a war hero Brad Paxton races against the clock to rescue her in a daring and deadly operation that pits him against the most powerful and shadowy forces.,53.69%,0,0,0,no alcohol or smoking
tt9794630,Prisoners,Denis Villeneuve,Hugh Jackman Jake Gyllenhaal Viola Davis Melissa Leo,Crime/ Drama/ Mystery,153,18,When Keller Dover's daughter and her friend go missing/ he takes matters into his own hands as the police pursue multiple leads and the pressure mounts.,81.09%,3,0,1,drinking
tt10016180,Se7en,David Fincher,Morgan Freeman Brad Pitt Kevin Spacey Andrew Kevin Walker,Crime/ Drama/ Mystery,127,18,Two detectives/ a rookie and a veteran/ hunt a serial killer who uses the seven deadly sins as his motives.,79.35%,3,3,4,smoking and drinking
tt9770150,Wind River,Taylor Sheridan,Kelsey Asbille Jeremy Renner Julia Jones Teo Briones,Crime/ Drama/ Mystery,107,15,A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.,79.43%,1,1,0,smoking and drinking
tt9608818,Superbad,Greg Mottola,Michael Cera Jonah Hill Christopher Mintz-Plasse Bill Hader,Comedy,113,18,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,76.70%,3,3,2,smoking and drinking
tt9893250,The Equalizer,Antoine Fuqua,Denzel Washington Marton Csokas Chloë Grace Moretz David Harbour,Action/ Crime/ Thriller,132,18,A man who believes he has put his mysterious past behind him cannot stand idly by when he meets a young girl under the control of ultra-violent Russian gangsters.,82.38%,1,3,6,smoking and drinking
tt5363618,Django Unchained,Quentin Tarantino,Jamie Foxx Christoph Waltz Leonardo DiCaprio Kerry Washington,Drama/ Western,165,18,With the help of a German bounty hunter/ a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.,81.13%,3,3,7,smoking and drinking
tt8367814,Requiem for a Dream,Darren Aronofsky,Ellen Burstyn Jared Leto Jennifer Connelly Marlon Wayans,Drama,102,18,The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.,79.96%,3,3,6,smoking and drinking
tt6751668,The Irishman,Martin Scorsese,Robert De Niro Al Pacino Joe Pesci Harvey Keitel,Biography/ Crime/ Drama,209,18,An old man recalls his time painting houses for his friend/ Jimmy Hoffa/ through the 1950-70s.,82.36%,3,1,2,no alcohol or smoking
tt0993846,Hillbilly Elegy,Ron Howard,Amy Adams Glenn Close Gabriel Basso Haley Bennett,Drama,116,R,An urgent phone call pulls a Yale Law student back to his Ohio hometown/ where he reflects on three generations of family history and his own future.,75.70%,3,1,2,smoking
tt9691136,Hereditary,Ari Aster,Toni Collette Milly Shapiro Gabriel Byrne Alex Wolff,Drama/ Horror/ Mystery,127,15,A grieving family is haunted by tragic and disturbing occurrences.,79.18%,3,3,4,smoking and drinking
tt0111161,Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn,Cathy Yan,Margot Robbie Rosie Perez Mary Elizabeth Winstead Jurnee Smollett,Action/ Adventure/ Comedy,109,15,After splitting with the Joker/ Harley Quinn joins superheroes Black Canary/ Huntress and Renee Montoya to save a young girl from an evil crime lord.,81.26%,1,0,4,smoking and drinking
tt7131622,Alone,John Hyams,Jules Willcox Marc Menchaca Anthony Heald Jonathan Rosenthal,Drama/ Thriller,98,15,A recently widowed traveler is kidnapped by a cold blooded killer/ only to escape into the wilderness where she is forced to battle against the elements as her pursuer closes in on her.,74.63%,3,3,2,smoking and drinking
tt1070874,The Empty Man,David Prior,James Badge Dale Marin Ireland Sasha Frolova Samantha Logan,Crime/ Drama/ Horror,137,R,On the trail of a missing girl/ an ex-cop comes across a secretive group attempting to summon a terrifying supernatural entity.,71.80%,1,3,1,smoking and drinking
tt0068646,Tag,Jeff Tomsic,Jeremy Renner Ed Helms Jake Johnson Jon Hamm,Action/ Comedy,100,15,A small group of former classmates organize an elaborate/ annual game of tag that requires some to travel all over the country.,81.51%,3,3,3,smoking and drinking
tt8579674,The Silence of the Lambs,Jonathan Demme,Jodie Foster Anthony Hopkins Lawrence A. Bonney Kasi Lemmons,Crime/ Drama/ Thriller,118,15,A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer/ a madman who skins his victims.,79.65%,3,3,5,smoking and drinking
tt7395114,Freaky,Christopher Landon,Vince Vaughn Kathryn Newton Celeste O'Connor Misha Osherovich,Comedy/ Horror/ Thriller,102,15,After swapping bodies with a deranged serial killer/ a young girl in high school discovers she has less than 24 hours before the change becomes permanent.,79.56%,3,1,5,drinking
tt12676326,I'm Thinking of Ending Things,Charlie Kaufman,Jesse Plemons Jessie Buckley Toni Collette David Thewlis,Drama/ Thriller,134,18,Full of misgivings/ a young woman travels with her new boyfriend to his parents' secluded farm. Upon arriving/ she comes to question everything she thought she knew about him/ and herself.,53.69%,0,3,3,smoking and drinking
tt10195452,Gladiator,Ridley Scott,Russell Crowe Joaquin Phoenix Connie Nielsen Oliver Reed,Action/ Adventure/ Drama,155,15,A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery.,79.70%,3,3,2,drinking
tt0083929,The Sound of Philadelphia,Jérémie Guez,Matthias Schoenaerts Joel Kinnaman Maika Monroe Paul Schneider,Action/ Crime/ Drama,105,R,A tale of family/ friendships and betrayal in the violent world of the Philadelphia mob.,53.69%,0,0,0,no alcohol or smoking
tt10362466,No Country for Old Men,Ethan Coen Joel Coen,Tommy Lee Jones Javier Bardem Josh Brolin Woody Harrelson,Crime/ Drama/ Thriller,122,18,Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.,81.32%,3,3,6,smoking and drinking
tt7286456,Death of Me,Darren Lynn Bousman,Maggie Q Luke Hemsworth Alex Essoe Kat Ingkarat,Horror/ Mystery/ Thriller,94,18,A vacationing couple must discover the mystery behind a strange video that shows one of them killing the other.,80.10%,1,3,0,drinking
tt8829830,Into the Wild,Sean Penn,Emile Hirsch Vince Vaughn Catherine Keener Marcia Gay Harden,Adventure/ Biography/ Drama,148,15,After graduating from Emory University/ top student and athlete Christopher McCandless abandons his possessions/ gives his entire $24/000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way/ Christopher encounters a series of characters that shape his life.,77.33%,3,3,3,smoking and drinking
tt0099685,The Lighthouse,Robert Eggers,Robert Pattinson Willem Dafoe Valeriia Karaman Logan Hawkes,Drama/ Fantasy/ Horror,109,18,Two lighthouse keepers try to maintain their sanity while living on a remote and mysterious New England island in the 1890s.,79.00%,3,3,5,smoking and drinking
tt9784798,Let Him Go,Thomas Bezucha,Diane Lane Kevin Costner Kayli Carter Ryan Bruce,Crime/ Drama/ Thriller,113,15,A retired sheriff and his wife/ grieving over the death of their son/ set out to find their only grandson.,77.72%,1,1,3,smoking and drinking
tt0361748,The Old Guard,Gina Prince-Bythewood,Charlize Theron KiKi Layne Matthias Schoenaerts Marwan Kenzari,Action/ Adventure/ Fantasy,125,18,A covert team of immortal mercenaries is suddenly exposed and must now fight to keep their identity a secret just as an unexpected new member is discovered.,79.68%,3,3,3,no alcohol or smoking
tt0110912,Snatch,Guy Ritchie,Jason Statham Brad Pitt Benicio Del Toro Dennis Farina,Comedy/ Crime,104,18,Unscrupulous boxing promoters/ violent bookmakers/ a Russian gangster/ incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.,79.56%,3,0,6,smoking and drinking
tt6394270,Bloody Hell,Alister Grierson,Ben O'Toole Meg Fraser Caroline Craig Matthew Sunderland,Action/ Horror/ Mystery,93,R,A man with a mysterious past flees the country to escape his own personal hell - only to arrive somewhere much/ much worse.,53.69%,0,0,0,no alcohol or smoking
tt1675434,The Many Saints of Newark,,,Crime/ Drama,,R,Director:Alan Taylor|     Stars:Vera Farmiga/ Jon Bernthal/ Michael Gandolfini/ Leslie Odom Jr.,53.69%,0,0,0,no alcohol or smoking
tt10618286,Donnie Darko,Richard Kelly,Jake Gyllenhaal Jena Malone Mary McDonnell Holmes Osborne,Drama/ Mystery/ Sci-Fi,113,15,After narrowly escaping a bizarre accident/ a troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes.,75.10%,3,3,2,smoking and drinking
tt0407887,Doctor Sleep,Mike Flanagan,Ewan McGregor Rebecca Ferguson Kyliegh Curran Cliff Curtis,Drama/ Fantasy/ Horror,152,15,Years following the events of The Shining (1980)/ a now-adult Dan Torrance must protect a young girl with similar powers from a cult known as The True Knot/ who prey on children with powers to remain immortal.,78.96%,3,3,5,drinking
tt9484998,Richard Jewell,Clint Eastwood,Paul Walter Hauser Sam Rockwell Brandon Stanley Ryan Boz,Biography/ Crime/ Drama,131,15,Security guard Richard Jewell is an instant hero after foiling a bomb attack at the 1996 Atlanta Olympics/ but his life becomes a nightmare when the FBI leaks to the media that he is a suspect in the case.,71.31%,1,0,1,drinking
tt10514222,Whiplash,Damien Chazelle,Miles Teller J.K. Simmons Melissa Benoist Paul Reiser,Drama/ Music,106,15,A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.,77.46%,1,3,7,drinking
tt8046498,Deadpool,Tim Miller,Ryan Reynolds Morena Baccarin T.J. Miller Ed Skrein,Action/ Adventure/ Comedy,108,18,A wisecracking mercenary gets experimented on and becomes immortal but ugly/ and sets out to track down the man who ruined his looks.,81.24%,3,3,7,smoking and drinking
tt8784956,Kill Bill: Vol. 1,Quentin Tarantino,Uma Thurman David Carradine Daryl Hannah Michael Madsen,Action/ Crime/ Drama,111,Limited,After awakening from a four-year coma/ a former assassin wreaks vengeance on the team of assassins who betrayed her.,77.72%,1,3,0,smoking and drinking
tt1856101,Hacksaw Ridge,Mel Gibson,Andrew Garfield Sam Worthington Luke Bracey Teresa Palmer,Biography/ Drama/ History,139,15,World War II American Army Medic Desmond T. Doss/ who served during the Battle of Okinawa/ refuses to kill people/ and becomes the first man in American history to receive the Medal of Honor without firing a shot.,80.81%,3,3,6,smoking and drinking
tt8772262,Mystic Pizza,Donald Petrie,Annabeth Gish Julia Roberts Lili Taylor Vincent D'Onofrio,Comedy/ Drama/ Romance,104,15,Three teenage girls come of age while working at a pizza parlor in the Connecticut town of Mystic.,72.41%,0,3,4,smoking and drinking
tt0133093,Baby Driver,Edgar Wright,Ansel Elgort Jon Bernthal Jon Hamm Eiza González,Action/ Crime/ Drama,113,15,After being coerced into working for a crime boss/ a young getaway driver finds himself taking part in a heist doomed to fail.,81.00%,3,1,7,drinking
tt2312718,The Green Mile,Frank Darabont,Tom Hanks Michael Clarke Duncan David Morse Bonnie Hunt,Crime/ Drama/ Fantasy,189,18,The lives of guards on Death Row are affected by one of their charges: a black man accused of child murder and rape/ yet who has a mysterious gift.,80.24%,3,0,4,smoking and drinking
tt1568346,Get Out,Jordan Peele,Daniel Kaluuya Allison Williams Bradley Whitford Catherine Keener,Horror/ Mystery/ Thriller,104,15,A young African-American visits his white girlfriend's parents for the weekend/ where his simmering uneasiness about their reception of him eventually reaches a boiling point.,78.92%,3,3,4,smoking and drinking
